material no.,description,bin no.,val.stock,max.price,value,uom,storage loc
18693,AI CONDITIONING BOARD PCB 36,TEST-BED,1,,"7,600.00",NOS,1060
18694,COUNTER/AO BOARD PCB 37,TEST-BED,1,,"7,505.00",NOS,1060
18695,6014 TERMINATION BOARD PCB 38,TEST-BED,1,,"8,550.00",NOS,1060
18696,TRANSFORMER ASSY BOARD PCB 39,TEST-BED,1,,"8,265.00",NOS,1060
18697,NI 6014 FLATS CABLE- 1METER M1900906581,TEST-BED,1,,"10,476.00",NOS,1060
18702,PRESSURE SWITCH PN2293 1-25 BAR,TEST-BED,1,,"17,800.00",NOS,1060
18703,PCI REAL TIME ETHERNET CIFX 50-RE,TEST-BED,1,,"33,587.00",NOS,1060
18704,COMM. INTERFACE PCI PROFIBUS-DPCIFX50-D,TEST-BED,1,,"40,423.00",NOS,1060
18710,1155110000012 CENTA ADAPTER PLATE R01 B,TEST-BED,0,,0,NOS,1060
18760,WATER PUMP EAC-30-WP-00110,TEST-BED,3,,"7,075.50",NOS,1060
18761,DRAIN VALVE EAC-30-DV-00112,TEST-BED,2,,"5,233.20",NOS,1060
18762,FLOAT VALVE EAC-30-FV-00111,TEST-BED,1,,"1,673.20",NOS,1060
18763,FRESH AIR FAN MOTOR EAC-30-FM-00101,TEST-BED,1,,"22,864.10",NOS,1060
18808,OIL FILTER 34IDX66ODX100L 25MICRON,TEST-BED,2,,"1,415.50",NOS,1060
18860,D1FI-84S VIBRATION ISOLATOR PAD,TEST-BED,0,,0,NOS,1060
18938,"FUEL PUMP 735S (M20,E20) MV0209SP",TEST-BED,2,,"55,314.00",NOS,1060
18990,AIMB701G200A1E PC MOTHER BOARD INDSTRIA,TEST-BED,1,,"15,000.00",NOS,1060
18991,AIMB705969.1070510E PC MOTHER BOARD,TEST-BED,1,,"16,994.00",NOS,1060
18992,C.L R3ILGA1156S 95W 12V 0.4 A CPU COOLE,TEST-BED,1,,"1,800.00",NOS,1060
18993,CPU COOLER,TEST-BED,0,,0,NOS,1060
18994,4604B-BE U4 PORT RS 232 TO USB CONVERTE,TEST-BED,1,,"11,928.00",NOS,1060
18995,KVR24N17S6/4 RAM MEMORY MODULE,TEST-BED,1,,"3,000.00",NOS,1060
18996,KVR16N11S8/4 RAM MEMORY MODULE,TEST-BED,1,,"3,000.00",NOS,1060
18997,CS22U 2 PORT KVM SWITCH,TEST-BED,1,,"1,800.00",NOS,1060
18998,USB MALE TO FEMALE EXTENSION CABLE 5MTR,TEST-BED,0,,0,NOS,1060
19344,"6"" FILTER KIT 184x184 MM",TEST-BED,10,,900,NOS,1060
19379,IPS100-32 6/14 PRESSURE SWITCH,TEST-BED,0,,0,NOS,1060
19546,"COOLANT IN HYD. HOSE 1.5""x1050 R2",TEST-BED,2,,"4,792.00",NOS,1060
19547,"COOLANT IN HYD. HOSE 2""x1050 R2",TEST-BED,2,,"6,370.40",NOS,1060
19585,MECH SEAL FOR KDS/KDI 1331+ KIRLOSKAR,TEST-BED,2,,"1,710.00",NOS,1060
19586,MECH SEAL FOR KDS/KDI 550+ KIRLOSKAR,TEST-BED,2,,"1,530.00",NOS,1060
19650,DDR 15G-05 DC TO DC CONVERTOR,TEST-BED,0,,0,NOS,1060
19651,SUNON FAN MF40102VX-Q00U-A9D 24VDC,TEST-BED,8,,"2,960.00",NOS,1060
19736,1155110000012 CENTA ADAPTOR ASSEMBLY R0,TEST-BED,0,,0,NOS,1060
19775,ABB- MFE190-04UP-06A0-2+N8020,TEST-BED,0,,0,NOS,1060
19936,OT45/240/1A1P5 OSRAM DRIVER,TEST-BED,0,,0,NOS,1060
19999,GE50ES BEARING,TEST-BED,6,,"14,456.34",NOS,1060
20404,1LA0 166-8YB81 CRANKER MOTOR 7.5KW 160L,TEST-BED,1,,"73,728.00",NOS,1060
20428,MB01189020004 LEVEL SWITCH CCU FGSOE13D,TEST-BED,1,,"8,500.00",NOS,1060
20429,MB02107000002 LEVEL SWITCH FCU FGSOE13D,TEST-BED,1,,"11,700.00",NOS,1060
20535,107548 PERMA STAR VARIO DRIVE,TEST-BED,0,,0,NOS,1060
20539,EL01090406002 LEVEL INDICATOR CCU 400MM,TEST-BED,0,,0,NOS,1060
20540,EL01090406001 LEVEL INDICATOR FCU 200MM,TEST-BED,0,,0,NOS,1060
20541,EL01101401124 WATER HEATER FCU 3KW,TEST-BED,1,,"5,265.00",NOS,1060
20554,"LED MONITOR 24"" WITH VGA PORT",TEST-BED,3,,"30,030.00",NOS,1060
20622,6SL32101KE158UB1 G120 VFD 2.2 KW,TEST-BED,0,,0,NOS,1060
20673,LOCK NUT BEARING YSK M65x2.0P,TEST-BED,6,,"21,816.00",NOS,1060
20699,BEARING LOCATOR 1155110000012 R01 C1,TEST-BED,0,,0,NOS,1060
20858,43-495 CONNECTOR MALE AND FEMALE,TEST-BED,0,,0,NOS,1060
20859,SS-5-L SUBMINI BASIC SWITCH 5A at 125VA,TEST-BED,0,,0,NOS,1060
20927,E30448 MAGNETIC MOUNT (VIBRATION SENSOR,TEST-BED,0,,0,NOS,1060
21023,PALLET QRC M03 SPH.50.5108/MA2/JV,TEST-BED,0,,0,NOS,1060
21024,PALLET QRC M04 SPH15.5104/IA/MA/JV,TEST-BED,0,,0,NOS,1060
21025,PALLET QRC M05 SPH12.5104/IA/MA/JV/BF,TEST-BED,0,,0,NOS,1060
21026,PALLET QRC F03 SPH50.2108/MA2/JV,TEST-BED,0,,0,NOS,1060
21027,PALLET QRC F04 SPH15.2104/IA/MA/JV,TEST-BED,0,,0,NOS,1060
21028,PALLET QRC F05 SPH12.2104/IA/MA/JV/BF,TEST-BED,0,,0,NOS,1060
21095,CAC WATER LINE PACKING /O-RING SEAL FOR,TEST-BED,0,,0,NOS,1060
21096,"SHOP WATER FILTER-O RING SEAL FOR 2.5""",TEST-BED,2,,"2,600.00",NOS,1060
21149,TX25ATT PTFE DIAPHRAGM PUMP,TEST-BED,1,,"37,915.39",NOS,1060
21264,TRANSFORMER AUX-3,TEST-BED,0,,0,NOS,1060
21309,DYNO CONTROLLER CARD-SPEED- 04-180-511,TEST-BED,1,,"37,558.00",NOS,1060
21310,DYNO CONTROLLER CARD 08-717-549,TEST-BED,1,,"25,284.00",NOS,1060
21311,DYNO CONTROLLER CARD-TORQUE- 07-107-512,TEST-BED,1,,"37,765.00",NOS,1060
21312,DYNO CONTROLLER CARD 12-18-49M1,TEST-BED,1,,"45,063.00",NOS,1060
21530,SMPS SE-600-12 MEANWELL,TEST-BED,0,,0,NOS,1060
2313,Temp. Transmiter RH3 op 0-10 VDC,TEST-BED,0,,0,NOS,1060
2736,SET-3A MEASURING RELAY 1-80A,TEST-BED,0,,0,NOS,1060
3361,INTERCOOLER SHELL & TUBE TYPE,TEST-BED,0,,0,NOS,1060
4284,O-RING SET FOR TEMP. SENSOR,TEST-BED,0,,0,NOS,1060
4354,FEMALE SHAFT FOR TEST BED,TEST-BED,0,,0,NOS,1060
4516,O-RING SET FOR LEVEL SWITCH,TEST-BED,0,,0,NOS,1060
4716,RUBBER HOSE ID45MM WITH NYLON LAYER,TEST-BED,0,,0,NOS,1060
5026,O-RING SET FOR FUEL CONDITIONING SYSTEM,TEST-BED,0,,0,SET,1060
5242,RUBBER HOSE ID 6 OD 12.5MM 2M LONG,TEST-BED,0,,0,NOS,1060
5419,O RING FOR 3' CAM LOCK,TEST-BED,0,,0,NOS,1060
5420,SEAL FOR BUTTERFLY VALVE,TEST-BED,0,,0,NOS,1060
5437,YSTBD007 VALVE FUEL CONDITIONING SYSTEM,TEST-BED,0,,0,NOS,1060
5439,CAM LOCK COUPLING 2 SS 304,TEST-BED,0,,0,NOS,1060
5599,PR.TRANSMITTER 0-160 BAR (BAUMER),TEST-BED,0,,0,NOS,1060
6111,YS85520 NON RETURN VALVE,TEST-BED,0,,0,M,1060
6112,YS88056 JUNCTION BOX WITH PRV&NRV,TEST-BED,0,,0,M,1060
6142,O RING FOR 2' CAM LOCK,TEST-BED,0,,0,NOS,1060
6143,PLUMBER BLOCK SHAFT DIA 58 x 218 EN24,TEST-BED,0,,0,NOS,1060
6186,ZEN-CIF01 PROGRAMMING CABLE OMRON,TEST-BED,0,,0,NOS,1060
6263,CAM LOCK COUPLING 3 SS 304,TEST-BED,0,,0,NOS,1060
6289,PARAS-11 (DESCALING CHEMICAL),TEST-BED,0,,0,KG,1060
6608,LIGHT GATE 1 BV2337SP,TEST-BED,0,,0,NOS,1060
6750,100110 SEALKIT FOR AT 8.400,TEST-BED,0,,0,NOS,1060
6759,LIGHT GATE 2 BV2338SP,TEST-BED,0,,0,NOS,1060
6977,S8JCZ-10012CD SMPS 12VDC 8.5A OMRON,TEST-BED,0,,0,NOS,1060
6978,MY4NDC12+PYF14A-E RELAY 12VDC OMRON,TEST-BED,2,,539.24,NOS,1060
7189,FLAT DIAPHRAM 3.90x51.50x1.60 (VITON),TEST-BED,10,,"4,050.00",NOS,1060
7399,OPTION BOARD CP1W-CIF01 RS-232C,TEST-BED,0,,0,NOS,1060
7543,YS90962 PROGRAMMABLE CONTROLLER OF CHM,TEST-BED,0,,0,NOS,1060
7777,"FLOW SWITCH WFS 6000 150PSI, HONEYWELL",TEST-BED,0,,0,NOS,1060
7898,Engine Cranker Model 160-C,TEST-BED,0,,0,NOS,1060
7960,DOUBLE ACTING CYLINDER 50 mm BORE,TEST-BED,0,,0,NOS,1060
8076,LEVEL TUBE (GLASS) WITH O-RING 5 SET,TEST-BED,0,,0,NOS,1060
8100,PHOTO SENSOR E3Z-LS81 2M 12-24V DC,TEST-BED,0,,0,NOS,1060
8107,PROX.SWITCH M30X44MM  E2AM30KS15WPB12M,TEST-BED,0,,0,NOS,1060
8109,YS84063 O-RING,TEST-BED,0,,0,NOS,1060
8110,YS84067 O-RING (PACKAGE OF 5 SET),TEST-BED,0,,0,NOS,1060
8111,YS84064 O-RING (PACKAGE OF 5 SET),TEST-BED,0,,0,NOS,1060
8173,YS79590 FILTER ELEMENT,TEST-BED,0,,0,NOS,1060
8174,YS79580 FILTER ELEMENT,TEST-BED,0,,0,NOS,1060
8175,YS85130+YS85011 PRO. CONTROL VALVE WITH,TEST-BED,0,,0,NOS,1060
8282,ADAM-4520-D2E CIRCUIT MODULE RS232-422,TEST-BED,0,,0,NOS,1060
8577,PID CONTROLLER O/P 4-20MA I/P 230V,TEST-BED,0,,0,NOS,1060
8578,PRESSURE TRANSDUCER 0-1 BAR,TEST-BED,0,,0,NOS,1060
8579,PRESSURE TRANSMITTER 0-10 BAR G,TEST-BED,1,,"9,550.00",NOS,1060
8942,ELECTRONIC GAUGE TYPE-943A BAKER,TEST-BED,0,,0,NOS,1060
8949,SMPS PHOENIX 230V AC/ 12V DC RATING-3A,TEST-BED,0,,0,NOS,1060
8994,DOUBLE ROW BALL BEARING 2312,TEST-BED,0,,0,NOS,1060
8996,SEAL KIT DNG-160-PPV-A  FESTO,TEST-BED,0,,0,NOS,1060
9255,H-5-1/4-B  5/2 WAY HAND LEVER VALVE,TEST-BED,0,,0,NOS,1060
9328,AVCON PNE.VALVE 50MM MODEL 6612 24VDC,TEST-BED,0,,0,NOS,1060
9329,971430 BULB,TEST-BED,0,,0,NOS,1060
9469,QRC V V3 CSN DOUBLE CHECK VALVE 3/8,TEST-BED,8,,"3,913.44",NOS,1060
9476,SEAL KIT ADVV-25-20-P-A ( FESTO ),TEST-BED,0,,0,NOS,1060
9477,SEAL KIT DNU-50-PPVA (FESTO),TEST-BED,0,,0,NOS,1060
9478,SEAL KIT DNU-40-100-PPV-A (FESTO),TEST-BED,0,,0,NOS,1060
9485,QRC V V4 CSN DOUBLE CHECK VALVE 1/2,TEST-BED,12,,"6,297.24",NOS,1060
9500,SEAL KIT M80-IS 150 RS SCHRADER AIR CYL,TEST-BED,0,,0,NOS,1060
9501,FLEX. HOSE ASSY.R1-1 1/2 x 650 MM,TEST-BED,0,,0,NOS,1060
9502,FLEX. HOSE ASSY.R1-3/8 x 610 MM,TEST-BED,0,,0,NOS,1060
9503,SS CORRU. HOSE ASSY.3/8 x 2000 MM,TEST-BED,0,,0,NOS,1060
9504,HYD. HOSE ASSY. 3/8 x 4500 MM,TEST-BED,2,,"3,080.00",NOS,1060
9505,FLEX. HOSE ASSY.R1- 1/2 x 3000 MM,TEST-BED,0,,0,NOS,1060
9515,Photoelectric Sensor E3R-DS30E4 2M Omro,TEST-BED,0,,0,NOS,1060
9672,AODD HUSKY 307 BARE PUMP,TEST-BED,0,,0,NOS,1060
9686,LINEAR MOTION BEARING LM-25UU,TEST-BED,1,,990,NOS,1060
9705,515716 FEMALE ADAPTOR,TEST-BED,0,,0,NOS,1060
9706,937762 RUBBER BUSH,TEST-BED,0,,0,NOS,1060
9707,51505 GUIDE BUSH,TEST-BED,0,,0,NOS,1060
9708,920905 CIRCLIP A40 EXTERNAL,TEST-BED,0,,0,NOS,1060
9747,PRESSURE SWITCH 0.2-3 BAR (RT110),TEST-BED,0,,0,NOS,1060
9760,CURRENT POSITION I-P CONNECTOR,TEST-BED,0,,0,NOS,1060
9769,WIRING HARNESS TEST BED EURO III,TEST-BED,0,,0,NOS,1060
9773,976221 SPEED TORQUE BCD CARD,TEST-BED,0,,0,NOS,1060
9774,BM8454 OVERSPEED CARD,TEST-BED,0,,0,NOS,1060
9775,974649 PRESSURE TRANSMITTER 0-250MBAR,TEST-BED,0,,0,NOS,1060
9776,PRESSURE TRANSMITTER 0-1 BAR,TEST-BED,0,,0,NOS,1060
9847,SBM750 TC/MS RACK WITH WIRING,TEST-BED,0,,0,NOS,1060
9848,BM7510 TC/D RACK,TEST-BED,0,,0,NOS,1060
9849,BM7513 WIRING FOR TC/D RACK,TEST-BED,0,,0,NOS,1060
9850,976213 DPM TACHO,TEST-BED,0,,0,NOS,1060
9851,BM7520 TC/TO RACK,TEST-BED,0,,0,NOS,1060
9852,BM7522 WIRING FOR TC/TO RACK,TEST-BED,0,,0,NOS,1060
9853,BM7540 TC/PMC RACK,TEST-BED,0,,0,NOS,1060
9854,BM7542 WIRING FOR TC/PMC RACK,TEST-BED,0,,0,NOS,1060
9855,800260 THROTTLE MOTOR,TEST-BED,0,,0,NOS,1060
9856,PRESSURE TRANSMITTER 0-2.5 BAR G,TEST-BED,0,,0,NOS,1060
9858,MB7511 MOTHER BOARD FOR TC/D RACK,TEST-BED,0,,0,NOS,1060
9859,BM7521 MOTHER BOARD FOR TC/TO RACK,TEST-BED,0,,0,NOS,1060
9860,974680 DCCT CARD,TEST-BED,0,,0,NOS,1060
9862,TP-8445 CARD BM-8445,TEST-BED,0,,0,NOS,1060
9863,976859 R-CORE TRANSFORMER,TEST-BED,0,,0,NOS,1060
9864,243210 LOAD CELL HOUSING,TEST-BED,0,,0,NOS,1060
9865,243320 BEARING COVER,TEST-BED,0,,0,NOS,1060
9927,MONOBLOCK PUMP KDS0510 KIRLOSKAR,TEST-BED,0,,0,NOS,1060
9928,MONOBLOCK PUMP DC1M KIRLOSKAR,TEST-BED,0,,0,NOS,1060
CON17399,ID50MMXL600MM SILICON HOSE WITH SPRING,TEST-BED,7,,"13,821.92",NOS,1060
CON17400,ID50MMXL800MM SILICON HOSE WITH SPRING,TEST-BED,27,,"74,755.98",NOS,1060
CON17401,ID60MMXL400MM SILICON HOSE WITH SPRING,TEST-BED,6,,"11,474.40",NOS,1060
CON17402,ID60MMXL800MM SILICON HOSE WITH SPRING,TEST-BED,12,,"40,000.56",NOS,1060
CON17403,ID48MMXL850MM SILICON HOSE WITH SPRING,TEST-BED,9,,"32,811.57",NOS,1060
CON17404,ID48MMXL1200MM SILICON HOSE WITH SPRING,TEST-BED,0,,0,NOS,1060
CON17405,ID70MMXL1500MM SILICON HOSE WITH SPRING,TEST-BED,19,,"89,529.33",NOS,1060
CON17406,ID50MMXL1500MM SILICON HOSE WITH SPRING,TEST-BED,0,,0,NOS,1060
CON17407,"FUEL INLET HOSE 3/8"" 10*1200MM ONE OPN",TEST-BED,0,,0,NOS,1060
CON17408,"FUEL INLET HOSE 1/2"" 12*1200MM ONE OPN",TEST-BED,3,,"2,398.50",NOS,1060
CON17409,"FUEL INLET HOSE 1/4"" 6*1200MM ONE OPN",TEST-BED,0,,0,NOS,1060
CON17410,"FUEL OUTLET HOSE 5/16"" 8*1200MM ONE OPN",TEST-BED,0,,0,NOS,1060
CON17411,"PS OIL I/O HOSE 3/4"" R6*700MM BOTH STRG",TEST-BED,1,,"1,560.00",NOS,1060
CON17412,"LUB-OIL PRESSURE HOSE 3/8""SS",TEST-BED,0,,0,NOS,1060
CON17413,BLOW-BY NITRILE HOSE 28*1000MM LONG,TEST-BED,0,,0,NOS,1060
CON17414,"0803088B 2""*50 HOSE FOR COOLENT INLET",TEST-BED,4,,"4,290.00",NOS,1060
CON17415,"0803052B 2""*60 HOSE FOR COOLENT INLET",TEST-BED,4,,"5,070.00",NOS,1060
CON17416,"0803202B 1.5""*48 HOSE FOR COOLENT OUTLE",TEST-BED,4,,"4,290.00",NOS,1060
CON17417,"0803248A 2.5""*70 HOS FOR INTRCLR AIR IN",TEST-BED,4,,"10,530.00",NOS,1060
CON17418,"0803247A 2.5""*50 HOS FOR INTRCLR AIR OU",TEST-BED,4,,"9,750.00",NOS,1060
CON17419,"SI SEAL FOR 1.5"" CAMLOCK COUPLING",TEST-BED,25,,"6,325.00",NOS,1060
CON17420,"SI SEAL FOR 2"" CAMLOCK COUPLING",TEST-BED,25,,"6,325.00",NOS,1060
CON17422,"SI SEAL FOR 2.5"" CAMLOCK COUPLING",TEST-BED,30,,"9,600.00",NOS,1060
CON17423,ID50MMXL1200MM SILICON HOSE WITH SPRING,TEST-BED,0,,0,NOS,1060
11337,OILMAX  OIL CLEANING SYSTEM TCS1500PFM,TEST-RIG,0,,0,NOS,1060
19406,CHD2FB63C-300A HYDRAULIC CYLINDER,TESTBED,0,,0,NOS,1060
412,0118570300 TEFLON WSHR-SHAFT SLEEVE,THER-PAC,0,,0,NOS,1060
413,0314613700 IGNITION ELECTRODE ASSLY,THER-PAC,0,,0,NOS,1060
415,0314625440 ASBESTOS PKG-OERTLI BRNR,THER-PAC,0,,0,NOS,1060
416,0314635730 DIFSR PLATE-OERTLI BURNE,THER-PAC,0,,0,NOS,1060
418,8220030300 O-RING-OIL PUMPS E4/6&7,THER-PAC,0,,0,NOS,1060
419,8220090100 OIL SEAL-OIL PUMP E4/6&7,THER-PAC,0,,0,NOS,1060
422,8605112100 SEQ CNTRLR MA 15001 CEM,THER-PAC,0,,0,NOS,1060
423,8606111100 TRNS 230V/14.5KVINT.DUTY,THER-PAC,0,,0,NOS,1060
424,8611111100 ELECTRODE CAP,THER-PAC,0,,0,NOS,1060
425,8904118700 NOZZLE BERGONZO 110KG/HR,THER-PAC,0,,0,NOS,1060
426,8907117200 FILTER ELEMENT 40 MESH,THER-PAC,0,,0,NOS,1060
427,8907117300 O-RING FILTER COVER,THER-PAC,0,,0,NOS,1060
429,8907117500 O-RING VALVE TOP COVER,THER-PAC,0,,0,NOS,1060
430,8907117800 GASKET (BOTTOM)FILT ELEM,THER-PAC,0,,0,NOS,1060
431,8911102000 METALLIC BRAID HOSE 20,THER-PAC,0,,0,NOS,1060
433,9637101300 O-RING SLSV 2 AND 3,THER-PAC,0,,0,NOS,1060
434,8603111400 PHOTOCELL 8205 CEM,THER-PAC,0,,0,NOS,1060
3737,ECONOMIX HD 1.1 KG,THER-PAC,0,,0,NOS,1060
8967,8421115100 COMBISTAT 50-350DEG 5M,THER-PAC,0,,0,NOS,1060
9689,SS DIAPHARAM VALVE 2 FLANGE END,THERMOPACK,0,,0,NOS,1060
9690,SS DIAPHARAM VALVE 4 FLANGE END,THERMOPACK,0,,0,NOS,1060
8545,MICRO WAVE MOTION SENSOR 12-24VDC,TM-AUTODOR,0,,0,NOS,1060
11343,CURRENT COLLECTOR KDS 2/40-8-14-HS,TM-EMS,0,,0,NOS,1060
11345,SINGLE CURRENT COLLECTOR KDS 2/40 GROUN,TM-EMS,1,,"3,357.00",NOS,1060
11763,AC0091803304 MAIN WHEEL,TM-EMS,1,,"11,857.86",NOS,1060
11764,PR211R08U002 ROLLER ASSY.61020656 LH,TM-EMS,1,,"15,896.10",NOS,1060
11765,PR211R08U006 ROLLER ASSY.61020656 RH,TM-EMS,1,,"15,896.10",NOS,1060
10894,SEALING COUPLER T/M LEAK TEST M/C.,TM-LEAKTES,0,,0,NOS,1060
11077,DIFFERENTIAL TRANSDUCER,TM-LTM,0,,0,NOS,1060
11078,PIEZZO TRANSDUCER,TM-LTM,0,,0,NOS,1060
11079,PR. REGULATOR WITH PRE REGULATOR,TM-LTM,0,,0,NOS,1060
11080,AIR FILTER,TM-LTM,0,,0,NOS,1060
11081,AIR DRYER FOR LEAK DETECTOR,TM-LTM,0,,0,NOS,1060
8740,DISPLAY KEY-BOARD ATEQ SYS. TYPE-F2P,TM-LTM,0,,0,NOS,1060
10202,TELESIS PIN 25 C,TM-NOPUNCH,0,,0,NOS,1060
10257,2120006 STYLUS SPRING,TM-NOPUNCH,10,,"4,635.10",NOS,1060
10259,2230003 Y-AXIS MOTOR,TM-NOPUNCH,0,,0,NOS,1060
10744,PHOTO SENSOR EE-SX670 OMRON,TM-NOPUNCH,0,,0,NOS,1060
10892,3100006 7.5M MARKING HEAD CABLE SIC,TM-NOPUNCH,0,,0,NOS,1060
10961,1120014 STYLUS - Stylus pin,TM-NOPUNCH,2,,"14,834.82",NOS,1060
10963,1120012 STYLUS - Stylus pin,TM-NOPUNCH,0,,0,NOS,1060
6272,2120005 MOTOR GEAR,TM-NOPUNCH,0,,0,NOS,1060
10598,53148502 COLLECTING COVER,TM-OIL-FIL,0,,0,NOS,1060
10599,54551402 IMPELLER,TM-OIL-FIL,0,,0,NOS,1060
10600,54551503 IMPELLER,TM-OIL-FIL,0,,0,NOS,1060
10601,54551502 IMPELLER,TM-OIL-FIL,0,,0,NOS,1060
10602,54551601 IMPELLER,TM-OIL-FIL,0,,0,NOS,1060
10603,22340614 O-RING,TM-OIL-FIL,0,,0,NOS,1060
10604,53574302 WEAR GASKET,TM-OIL-FIL,0,,0,NOS,1060
7110,CEILING FILTER EU5 630x4200x20MM,TM-PBOOTH,0,,0,NOS,1060
7111,CEILING FILTER EU5 660x4200x20MM,TM-PBOOTH,0,,0,NOS,1060
12630,PSR-SCP-24UC/THC4/2X1/1X2 SAFTY RELAY,TM-SL-PRES,0,,0,NOS,1060
12631,PSR-SPP-24UC/ESA4/3X1/1X2/B SAFTY RELAY,TM-SL-PRES,0,,0,NOS,1060
6144,"HYD SWING CLAM CYL. DIA50 T.SROKE 20,C1",TM-TESTING,0,,0,NOS,1060
1000779,6ES79013BF210XAO PC-PPI CABLE FOR S7-20,TM-TESTRIG,0,,0,NOS,1060
100271,FILTER BAG BB-10-P4-SS,TM-TESTRIG,0,,0,NOS,1060
100272,MFH-3-1/4-9964 3/2 WAY SOL. VALVE,TM-TESTRIG,2,,"3,500.00",NOS,1060
100273,4/2 WAY SINGLE SOL. DC VALVE,TM-TESTRIG,0,,0,NOS,1060
100274,4/3 WAY SINGLE SOL. DC VALVE,TM-TESTRIG,0,,0,NOS,1060
100275,DIFF PR. INDICATOR WITH SWITCH & HOSE,TM-TESTRIG,0,,0,NOS,1060
100276,SUCTION STAINER FOR DOWTY PUMP,TM-TESTRIG,0,,0,NOS,1060
100277,LOVE JOY COUPLING SNAP WRAP SW-150,TM-TESTRIG,0,,0,NOS,1060
100278,TOGGLE CLAMP,TM-TESTRIG,0,,0,NOS,1060
100279,HYDRAULIC CLAMPS FOR PALLET,TM-TESTRIG,0,,0,NOS,1060
100280,BALLS ASSEMBLY FOR TEST BED,TM-TESTRIG,0,,0,NOS,1060
100281,QRC OIL FILLING / DRAIN,TM-TESTRIG,0,,0,NOS,1060
100282,LOAD CELL WITH SINGAL CONDITIONAR,TM-TESTRIG,0,,0,NOS,1060
100283,AP024-SEM4L M18 PROXIMITY,TM-TESTRIG,0,,0,NOS,1060
100284,EGT 12X04 AP24 SEM4L PROXIMITY,TM-TESTRIG,0,,0,NOS,1060
101068,HYD. PUMP IP-3020-CPSTB DOWTY,TM-TESTRIG,0,,0,NOS,1060
6380,3605200 STRAP FOR CYLINDER,TM-TESTRIG,0,,0,NOS,1060
6431,3510100 HYD.SWING CYLINDER,TM-TESTRIG,0,,0,NOS,1060
6432,3510200 HYD.SWING CYLINDER,TM-TESTRIG,0,,0,NOS,1060
6629,3520100 HYD.SWING CYLINDER,TM-TESTRIG,0,,0,NOS,1060
9976,3510500 HYDRAULIC SWIVEL CLAMP,TM-TESTRIG,0,,0,SET,1060
9977,"6ES73135BE010ABO CPU 313 C,24 DI/16DO",TM-TESTRIG,0,,0,NOS,1060
9980,IND STR 10G SUCTION STAINER,TM-TESTRIG,0,,0,NOS,1060
9981,DGMFN-32 MOD FLOW CONT VALVE,TM-TESTRIG,0,,0,NOS,1060
9982,DG4V-3S DIR CONT VALVE,TM-TESTRIG,0,,0,NOS,1060
9983,DT8PI CHECK VALVE,TM-TESTRIG,0,,0,NOS,1060
9984,TIF2-06 FILTER ELEMENT,TM-TESTRIG,0,,0,NOS,1060
9985,1PS-200 PRESSURE SWITCH,TM-TESTRIG,0,,0,NOS,1060
735,POLYURETHANE BELT 1700L x 203W x 3T MM,TM-WASH/MC,0,,0,NOS,1060
10039,XUB5BPANL2 PHOTO ELECTRIC SENSOR DIFFU,TM-WASH/MC,0,,0,NOS,1060
101253,POWER SUPPLY 40A/24V,TM-WASH/MC,0,,0,NOS,1060
101254,GRANDFOSS PUMP (SPRAY) CR-45-8-2,TM-WASH/MC,0,,0,NOS,1060
101255,GRANDFOSS PUMP (CIRCULATION) CR-45-1-1,TM-WASH/MC,0,,0,NOS,1060
101256,PRESSURE SWITCH 0-15 BAR,TM-WASH/MC,0,,0,NOS,1060
101257,BOTTOM CONVEYOR TORQUE LIMITER 90 M2,TM-WASH/MC,0,,0,NOS,1060
101258,LIFT TABLE MAIN CYLINDER 100MM X 350MM,TM-WASH/MC,0,,0,NOS,1060
101259,LIFT TABLE LOCK CYLINDER 63MM X 50MM,TM-WASH/MC,0,,0,NOS,1060
101260,BOTTOM CHAIN SPROCKET S06 F55 A1,TM-WASH/MC,0,,0,NOS,1060
101261,TOP CHAIN SPROCKET S06 F22 A0,TM-WASH/MC,0,,0,NOS,1060
101262,BOTTOM CONVEYOR DRIVE CHAIN,TM-WASH/MC,0,,0,NOS,1060
101263,TOP CONVEYOR DRIVE CHAIN,TM-WASH/MC,0,,0,NOS,1060
101264,LIFT TABLE ROLLER CHAIN S06 F25 A1,TM-WASH/MC,0,,0,NOS,1060
101265,LIFT TABLE ROLLER SPROCKET 1/2,TM-WASH/MC,0,,0,NOS,1060
101266,AIR BLOW NOZZLE FOR TM WASH M/C,TM-WASH/MC,0,,0,NOS,1060
101267,DELIVERY STRAINER ELEMENT SIZE III,TM-WASH/MC,0,,0,NOS,1060
101268,SUCTION STRAINER ELEMENT 3,TM-WASH/MC,0,,0,NOS,1060
101269,AIR BLOW SOLENOID VALVE 1,TM-WASH/MC,0,,0,NOS,1060
101270,MAIN CONVEYOR ROLLER SS FULL LENGTH,TM-WASH/MC,0,,0,NOS,1060
101271,ENTRY/EXIT CONV ROLLER C08 E45 A1,TM-WASH/MC,0,,0,NOS,1060
101272,LIFT TABLE ROLLER C16F22 A1,TM-WASH/MC,0,,0,NOS,1060
101273,PU CURTAIN 1.5MM THICK,TM-WASH/MC,0,,0,NOS,1060
101274,SPRAY NOZZLE FOR TM WAHSING MC.,TM-WASH/MC,0,,0,NOS,1060
12267,CHAMBER STACK FOR CR 45-8-2 A-F-A-E HQQ,TM-WASH/MC,0,,0,NOS,1060
